Dates,30DAY_IMPVOL_80%MNY_DF,30DAY_IMPVOL_90.0%MNY_DF,30DAY_IMPVOL_95.0%MNY_DF,30DAY_IMPVOL_97.5%MNY_DF,30DAY_IMPVOL_100.0%MNY_DF,30DAY_IMPVOL_102.5%MNY_DF,30DAY_IMPVOL_105.0%MNY_DF,30DAY_IMPVOL_110.0%MNY_DF,30DAY_IMPVOL_120%MNY_DF,60DAY_IMPVOL_80%MNY_DF,60DAY_IMPVOL_90.0%MNY_DF,60DAY_IMPVOL_95.0%MNY_DF,60DAY_IMPVOL_97.5%MNY_DF,60DAY_IMPVOL_100.0%MNY_DF,60DAY_IMPVOL_102.5%MNY_DF,60DAY_IMPVOL_105.0%MNY_DF,60DAY_IMPVOL_110.0%MNY_DF,60DAY_IMPVOL_120%MNY_DF,3MTH_IMPVOL_80%MNY_DF,3MTH_IMPVOL_90.0%MNY_DF,3MTH_IMPVOL_95.0%MNY_DF,3MTH_IMPVOL_97.5%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_102.5%MNY_DF,3MTH_IMPVOL_105.0%MNY_DF,3MTH_IMPVOL_110.0%MNY_DF,3MTH_IMPVOL_120%MNY_DF,6MTH_IMPVOL_80%MNY_DF,6MTH_IMPVOL_90.0%MNY_DF,6MTH_IMPVOL_95.0%MNY_DF,6MTH_IMPVOL_97.5%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_102.5%MNY_DF,6MTH_IMPVOL_105.0%MNY_DF,6MTH_IMPVOL_110.0%MNY_DF,6MTH_IMPVOL_120%MNY_DF,12MTH_IMPVOL_80%MNY_DF,12MTH_IMPVOL_90.0%MNY_DF,12MTH_IMPVOL_95.0%MNY_DF,12MTH_IMPVOL_97.5%MNY_DF,12MTH_IMPVOL_100.0%MNY_DF,12MTH_IMPVOL_102.5%MNY_DF,12MTH_IMPVOL_105.0%MNY_DF,12MTH_IMPVOL_110.0%MNY_DF,12MTH_IMPVOL_120%MNY_DF,18MTH_IMPVOL_80%MNY_DF,18MTH_IMPVOL_90.0%MNY_DF,18MTH_IMPVOL_95.0%MNY_DF,18MTH_IMPVOL_97.5%MNY_DF,18MTH_IMPVOL_100.0%MNY_DF,18MTH_IMPVOL_102.5%MNY_DF,18MTH_IMPVOL_105.0%MNY_DF,18MTH_IMPVOL_110.0%MNY_DF,18MTH_IMPVOL_120%MNY_DF,24MTH_IMPVOL_80%MNY_DF,24MTH_IMPVOL_90.0%MNY_DF,24MTH_IMPVOL_95.0%MNY_DF,24MTH_IMPVOL_97.5%MNY_DF,24MTH_IMPVOL_100.0%MNY_DF,24MTH_IMPVOL_102.5%MNY_DF,24MTH_IMPVOL_105.0%MNY_DF,24MTH_IMPVOL_110.0%MNY_DF,24MTH_IMPVOL_120%MNY_DF
5/14/2020,47.1236,38.3564,33.7701,31.2371,28.2311,25.1336,22.238,19.6531,23.7772,43.7864,36.6896,32.7257,30.5628,28.2848,25.8563,23.5022,19.7636,20.1053,41.9657,35.7304,32.3544,30.5414,28.4762,26.3797,24.3742,20.6628,18.7019,39.3441,34.4926,31.8422,30.4117,29.0161,27.5659,26.0946,23.0479,18.1638,34.4916,30.6229,28.5946,27.5768,26.6254,25.962,24.9168,22.819,18.9068,31.2303,27.975,26.3474,25.5347,24.8206,24.4086,23.6031,21.8869,18.906,29.1419,26.3837,25.0295,24.3452,23.783,23.507,22.8682,21.544,19.2093
5/15/2020,45.4373,37.0816,32.5246,29.8507,26.9704,23.9385,21.0173,19.2294,22.8626,43.387,36.2941,32.2592,30.0917,27.8445,25.428,23.0646,19.462,20.0914,41.6463,35.3632,31.9014,30.0428,28.1453,26.194,24.152,20.3821,18.7132,39.3777,34.436,31.7588,30.3773,28.9248,27.3998,25.918,22.9139,18.1677,34.6965,30.7847,28.8011,27.7817,26.728,25.7958,24.7434,22.6288,18.7724,31.379,28.0789,26.4454,25.6212,24.8328,24.18,23.3666,21.7025,18.7485,29.2331,26.438,25.083,24.4007,23.792,23.2838,22.6397,21.3447,19.0244
5/18/2020,44.7109,35.2383,29.9351,27.0057,24.2177,21.6003,19.8399,19.5369,23.6418,41.3221,33.6188,29.3673,27.0514,24.8572,22.6847,20.7192,18.6496,19.8916,39.4336,32.8138,29.167,27.2781,25.2669,23.3526,21.5219,18.7882,18.3556,37.3127,32.1601,29.36,27.923,26.4697,24.9693,23.515,20.6244,17.0351,32.9303,28.915,26.8329,25.7828,24.7372,23.7699,22.6988,20.7681,17.1688,30.067,26.721,25.1413,24.2711,23.3783,22.5729,21.7716,20.1784,17.4034,28.1726,25.3452,24.0076,23.2795,22.6104,21.9735,21.3463,20.1247,17.9482
5/19/2020,45.8245,36.5653,31.6614,28.5875,25.7002,23.0512,20.8897,19.6269,23.8353,42.2917,34.7892,30.5984,28.3761,26.0481,23.8376,21.7208,19.0424,19.8173,40.1426,33.7094,30.1393,28.2587,26.2455,24.2509,22.3205,19.2105,18.1667,37.8011,32.752,30.0062,28.5735,27.1691,25.7109,24.2103,21.2167,17.1405,33.3341,29.3921,27.3323,26.2848,25.3029,24.2492,23.1958,21.1095,17.5062,30.3487,27.0309,25.362,23.971,23.8116,23.0447,22.2402,20.6676,17.8247,28.3564,25.5538,24.172,23.192,22.9656,22.3493,21.7151,20.4937,18.2811
5/20/2020,43.5676,34.2763,29.2545,26.3723,23.8638,21.3991,19.6463,18.9881,23.4512,40.3071,32.7764,28.7341,26.5789,24.3327,22.2037,20.3411,18.2604,19.721,38.5977,32.2229,28.6767,26.8543,24.8322,22.8182,20.9987,18.3031,18.035,36.7232,31.6494,28.9963,27.5747,26.0304,24.5656,23.1075,20.2427,16.6329,32.4153,28.4699,26.4099,25.3624,24.5107,23.4882,22.439,20.4222,17.0303,29.5919,26.2885,24.6247,23.8447,23.1904,22.4035,21.6095,20.0754,17.3747,27.7491,24.9586,23.5812,23.0889,22.4903,21.8764,21.2536,20.0315,17.937
5/21/2020,44.0972,35.1929,30.3398,27.874,25.2329,22.6062,20.5138,19.6216,24.1243,40.9512,33.8418,29.9683,27.8937,25.7364,23.6787,21.691,19.0098,20.1051,39.3783,33.226,29.7548,27.975,26.0689,24.167,22.2936,19.2888,18.4644,37.5903,32.7131,30.0366,28.6421,27.157,25.6904,24.2224,21.265,17.1757,33.2219,29.3574,27.3309,26.2998,25.2797,24.2469,23.2009,21.1416,17.5489,30.3136,27.0511,25.6794,24.586,23.8465,23.0487,22.247,20.6835,17.844,28.3938,25.6372,24.4157,23.6012,23.0181,22.3891,21.7568,20.5359,18.3148
5/22/2020,42.4319,33.2928,28.7392,26.234,23.6511,21.1614,19.1266,18.6558,23.2125,40.2708,33.227,29.4284,27.3691,25.2646,23.1007,21.1122,18.5507,19.9162,38.7844,32.774,29.3634,27.517,25.6116,23.6857,21.829,18.8568,18.2897,37.1957,32.319,29.6591,28.2796,26.8744,25.4167,23.9633,21.0818,17.1129,32.8797,29.0301,27.0205,25.9952,24.977,24.0057,22.964,20.9111,17.4146,30.0504,26.8306,25.1852,24.3925,23.5981,22.8452,22.0578,20.5214,17.7559,28.2335,25.4953,24.1269,23.4682,22.8247,22.2367,21.6076,20.394,18.206
5/25/2020,42.4319,33.2928,28.7392,26.234,23.6511,21.1614,19.1266,18.6558,23.2125,40.2708,33.227,29.4284,27.3691,25.2646,23.1007,21.1122,18.5507,19.9162,38.7844,32.774,29.3634,27.517,25.6116,23.6857,21.829,18.8568,18.2897,37.1957,32.319,29.6591,28.2796,26.8744,25.4167,23.9633,21.0818,17.1129,32.8797,29.0301,27.0205,25.9952,24.977,24.0057,22.964,20.9111,17.4146,30.0504,26.8306,25.1852,24.3925,23.5981,22.8452,22.0578,20.5214,17.7559,28.2335,25.4953,24.1269,23.4682,22.8247,22.2367,21.6076,20.394,18.206
5/26/2020,44.0502,34.0397,29.0139,26.2695,23.3836,20.8109,18.9375,18.7316,23.2255,40.1983,32.8195,28.8443,26.6403,24.1611,21.9597,20.0114,17.7925,19.4355,38.3797,32.0276,28.5245,26.6763,24.6336,22.5508,20.7318,17.9297,17.8403,36.4832,31.5361,28.8231,27.4223,25.8275,24.3375,22.8748,19.967,16.4136,32.0835,28.2076,26.1697,25.1399,24.1431,23.1033,22.0594,20.0062,16.6308,29.3378,26.096,24.4552,23.6382,22.8876,22.0982,21.3105,19.7737,17.0832,27.5694,24.8203,23.455,22.7843,22.2421,21.6345,21.0089,19.7999,17.667
5/27/2020,43.9023,33.6422,28.3223,25.476,22.6353,19.9849,18.1507,17.9195,22.5541,39.8134,32.2013,27.9985,25.7599,23.3932,21.1332,19.181,17.1588,18.8693,37.7737,31.2882,27.6867,25.7539,23.6369,21.6291,19.8253,17.2304,17.3339,35.7609,30.7744,28.0532,26.6412,25.0929,23.5334,22.0439,19.1667,16.0247,31.5353,27.7053,25.7014,24.6748,23.5317,22.378,21.3285,19.2817,16.0828,28.7427,25.5261,23.893,23.0726,22.1888,21.3304,20.5547,19.02,16.4262,27.0723,24.3429,23.0506,22.3156,21.6326,20.9799,20.274,19.172,17.1147
5/28/2020,44.8371,34.4081,28.9387,26.0531,23.172,20.4418,18.5373,18.2191,23.3576,40.771,32.9469,28.6502,26.39,24.0659,21.6142,19.6921,17.5354,19.214,38.6392,31.9775,28.3225,26.4204,24.4501,21.9565,20.1897,17.5873,17.596,36.2948,31.2258,28.5056,27.0923,25.3701,23.7374,22.2707,19.3992,16.1401,31.7861,27.8645,25.815,24.7697,23.7022,22.6425,21.6075,19.5722,16.3445,28.9701,25.7187,24.0719,23.2494,22.4209,21.6156,20.8364,19.3076,16.6862,27.2699,24.5289,23.1697,22.5003,21.8468,21.2161,20.6013,19.4116,17.3431
5/29/2020,43.1635,32.7899,27.5019,24.7139,22.0075,19.5715,17.8532,17.7087,22.9782,39.6984,32.0125,27.7949,25.5635,23.2933,21.0447,19.2563,17.5206,19.3538,37.7138,31.157,27.5951,25.7006,23.5184,21.4852,19.8098,17.6217,17.9147,35.703,30.6833,27.9926,26.5811,25.0613,23.3508,21.9006,19.1161,16.1755,31.4538,27.5318,25.5522,24.5226,23.4275,22.2121,21.2459,19.1332,16.0914,28.7527,25.5262,23.8864,23.0668,22.2135,21.3204,20.6488,19.0037,16.5244,27.0884,24.3498,23.0068,22.3454,21.6615,20.9571,20.3875,19.2008,17.1682
6/1/2020,43.9254,33.725,28.6022,25.8055,23.0154,20.425,18.5189,18.0521,23.006,40.121,32.6583,28.4848,26.2309,23.989,21.8188,19.9133,17.8887,19.4231,38.0329,31.5472,27.937,26.0266,24.1294,22.2142,20.4478,18.0249,18.0886,35.7531,30.7973,28.1028,26.6976,25.1204,23.6268,22.1671,19.3232,16.3704,31.7387,27.7273,25.6711,24.6395,23.5403,22.3947,21.4277,19.3029,16.2902,28.8012,25.5956,23.9773,23.2847,22.2858,21.3699,20.6096,19.0918,16.5572,27.0708,24.3772,23.0443,22.4387,21.6872,20.981,20.3798,19.211,17.2052
6/2/2020,43.0929,32.7,27.521,24.6861,21.8861,19.4662,17.7758,17.5707,22.6171,39.0677,31.6186,27.4649,25.2329,22.9864,20.9205,19.1673,17.5336,19.1776,37.1997,30.7095,27.1199,25.2238,23.2999,21.4873,19.8118,17.6794,18.0623,35.1434,30.1639,27.462,26.0574,24.4396,23.0904,21.6299,18.8691,16.2108,31.1186,27.1774,25.3014,24.2703,23.1867,22.0549,20.9569,18.965,15.9848,28.5069,25.3392,23.7436,22.9369,22.0626,21.0697,20.2797,18.7718,16.3692,26.9503,24.2518,22.9417,22.2897,21.5907,20.7972,20.1836,19.0945,17.0859
6/3/2020,41.74,31.4153,26.3564,23.6656,21.0866,18.9964,17.666,18.0458,22.751,37.9766,30.5871,26.4701,24.3061,22.2241,20.3603,18.8413,17.6355,19.4175,36.4044,29.8848,26.3269,24.4818,22.6707,20.9726,19.4574,17.6632,18.2278,34.6527,29.6446,26.9348,25.5381,24.086,22.5731,21.1634,18.549,16.1911,30.7845,26.9215,24.9078,23.8717,22.7264,21.7099,20.6928,18.7112,15.8391,28.294,25.1245,23.5178,22.7005,21.6737,20.8352,20.0679,18.5326,16.1757,26.7744,24.1004,22.776,22.1151,21.2623,20.4696,20.0119,18.8578,16.9104
6/4/2020,41.9812,31.6933,26.7834,24.1448,21.5097,19.2412,17.7551,17.8026,21.4334,37.9875,30.7354,26.7198,24.5703,22.4364,20.4561,18.8366,17.4168,19.1999,36.3004,30.0221,26.5314,24.692,22.8532,21.0769,19.4607,17.4348,17.9489,34.5443,29.6945,27.0343,25.6344,24.2156,22.7962,21.3124,18.5193,15.9722,30.8764,27.0429,25.0173,23.9822,22.9107,21.8509,20.8161,18.7882,15.7927,28.4746,25.3018,23.6966,22.8794,21.941,21.023,20.2551,18.7281,16.199,26.9929,24.3216,22.9998,22.3391,21.5474,20.7772,20.1779,19.0092,17.0111
6/5/2020,40.0283,29.6226,24.5757,21.9633,19.513,17.7169,16.9626,18.0943,23.8371,36.7357,29.0336,24.8527,22.6878,20.5965,18.8513,17.5429,16.9308,19.5859,34.9901,28.3466,24.7478,22.8724,21.0359,19.3731,17.9556,16.5658,17.7892,33.3635,28.3375,25.5871,24.1477,22.7042,21.1412,19.6785,17.1039,15.5235,29.7661,25.8785,23.734,22.6876,21.5075,20.6552,19.5569,17.5187,15.2277,27.632,24.2174,22.6668,21.8817,20.9528,20.096,19.3193,17.8412,15.6089,26.2676,23.5086,22.2096,21.5726,20.7712,20.0512,19.4423,18.3122,16.5393
6/8/2020,41.643,31.0277,25.868,23.1979,20.7379,18.8804,17.9718,18.9008,24.24,37.5103,29.7418,25.5372,23.412,21.3529,19.6118,18.3195,17.5953,19.9193,35.5163,28.8569,25.2604,23.3803,21.6011,19.9162,18.5038,17.1284,18.1489,33.6457,28.5168,25.7534,24.3233,22.8685,21.3191,19.9094,17.4581,15.9236,29.7804,25.8741,23.7993,22.7543,21.6628,20.4754,19.4706,17.5707,15.2285,27.5696,24.7025,22.7133,21.8934,21.0319,20.1395,19.2796,17.8237,15.7597,26.2476,23.6877,22.1871,21.526,20.8271,20.048,19.4163,18.2825,16.4737
6/9/2020,43.3691,33.2132,28.0197,25.3856,22.9232,20.8711,19.4803,19.5876,24.6094,39.3849,31.6136,27.4218,25.2525,23.1533,21.2345,19.7203,18.3186,20.2295,37.3172,30.5815,26.9237,25.0508,23.1917,21.3844,19.8427,17.8995,18.441,34.9102,29.729,26.9321,25.479,24.0381,22.5785,21.1239,18.4944,16.4396,30.5832,26.7166,24.6304,23.5969,22.5963,21.6772,20.5489,18.5565,15.8509,28.3545,25.3676,23.5231,22.7069,21.8749,21.0265,20.2409,18.7008,16.3597,26.8499,24.2362,22.797,22.1241,21.4423,20.7513,20.1337,18.9556,17.0326
6/10/2020,43.7332,33.6321,28.4106,25.6818,23.0098,20.6431,19.1013,19.2736,24.8834,39.3343,31.7086,27.4837,25.2894,23.1068,21.1265,19.5147,18.1354,20.2324,37.2928,30.6804,27.0463,25.1671,23.2781,21.4436,19.8327,17.8622,18.478,35.0193,29.9172,27.1451,25.7039,24.1641,22.6542,21.2009,18.5688,16.5073,30.7335,26.7878,24.8667,23.8424,22.6728,21.5074,20.5493,18.5739,15.9667,28.2623,25.2139,23.6481,22.2476,21.3666,20.4992,20.2883,18.8043,16.5188,26.7766,24.0813,22.8631,21.9627,21.2462,20.5459,20.1609,19.0251,17.1696
6/11/2020,55.0469,44.7307,39.4486,36.7024,34.0521,31.388,28.5327,24.5833,26.7277,49.42,41.5665,37.3196,35.0607,32.8616,30.6931,28.4424,24.6367,22.9755,46.2556,39.5536,35.9965,34.0808,32.1974,30.2151,28.2305,24.6578,21.5483,41.5429,36.5009,33.6918,32.2006,30.766,29.3642,27.8415,24.7696,20.0535,34.8264,31.1666,29.2473,28.257,27.1834,26.0869,25.0477,22.8944,19.0123,31.9089,28.8004,27.1948,26.3829,25.5554,24.7282,23.9132,22.3105,19.4698,29.7218,27.071,25.7273,25.0572,24.3575,23.6646,23.0158,21.7534,19.5158
6/12/2020,49.8218,40.3334,35.4253,32.747,29.838,26.9548,24.3577,22.1294,25.4288,46.6728,38.8504,34.5853,32.2935,30.0187,27.6273,25.3764,22.1364,22.2819,44.0423,37.1818,33.5077,31.5491,29.5624,27.5576,25.5844,22.2248,20.7086,39.7477,34.5528,31.7402,30.3121,28.7865,27.2672,25.7275,22.6991,18.7782,33.7993,29.9389,27.9479,26.9307,25.9678,24.9945,23.9393,21.793,18.2768,31.0263,27.9363,26.3634,25.5745,24.732,23.8873,23.0909,21.5306,18.8987,29.0462,26.4089,25.0855,24.4285,23.7037,22.9903,22.3555,21.1202,19.0079
6/15/2020,48.5008,38.8716,33.9167,31.16,28.4144,26.0539,23.9339,22.4245,25.915,45.2767,37.5053,33.2161,30.9043,28.5989,26.334,24.3122,21.6163,21.9708,42.7596,36.0007,32.2382,30.3332,28.3601,26.3587,24.4638,21.535,20.46,38.8824,33.6603,30.8366,29.3829,27.885,26.4013,24.8467,21.8773,18.4725,33.3525,29.3905,27.332,26.2836,25.4028,24.3724,23.2873,21.1735,17.8194,30.4714,27.293,25.6975,24.8802,24.2191,23.4574,22.6598,21.0469,18.4297,28.5695,25.8677,24.5329,23.8616,23.3134,22.6952,22.0624,20.8102,18.6833
6/16/2020,48.1655,38.4291,33.3749,30.6398,28.0349,25.6637,23.645,22.4057,25.9085,44.6584,36.6367,32.2035,29.9525,27.7618,25.5697,23.6688,21.3369,21.9681,42.0856,35.0919,31.3201,29.3881,27.4309,25.5984,23.7955,21.1188,20.4672,38.4855,33.1327,30.2325,28.7502,27.3292,25.8553,24.3582,21.5615,18.6382,33.1216,29.1238,27.0144,25.9649,24.8969,23.9537,22.8898,20.8577,17.7463,30.4001,27.3028,25.7057,24.865,23.9993,23.0629,22.2866,20.7107,18.2123,28.6371,25.955,24.6001,23.9029,23.1923,22.4165,21.8381,20.5793,18.538
6/17/2020,48.3304,38.5482,33.3968,30.5897,28.2072,25.453,23.2059,22.0012,25.7501,44.6933,36.7477,32.3839,30.0739,27.7294,25.5072,23.5501,21.1242,22.0081,42.3387,35.3609,31.6744,29.7205,27.5508,25.5995,23.7962,21.1195,20.4537,38.9386,33.6516,30.7947,29.2862,27.7704,26.2632,24.743,21.8635,18.7117,33.5651,29.5657,27.4826,26.4208,25.4478,24.4457,23.3657,21.2904,18.036,30.5798,27.6734,25.7858,24.9682,24.2275,23.4773,22.6776,21.114,18.4689,28.8014,26.1747,24.7099,24.0282,23.4012,22.7832,22.1428,20.901,18.7483
6/18/2020,47.3187,37.9765,33.0156,30.2563,27.3585,24.5851,22.5538,21.5016,25.0713,43.9007,36.3486,32.1395,29.8573,27.5138,25.2655,23.3328,21.0524,21.8886,41.7682,35.0667,31.4616,29.584,27.567,25.6599,23.8746,21.2685,20.4854,38.7493,33.5843,30.7825,29.3349,27.8277,26.3168,24.8113,21.9627,18.794,33.5968,29.638,27.5658,26.5909,25.5277,24.4508,23.366,21.2957,18.0311,30.65,27.9945,25.8888,25.0706,24.2911,23.5217,22.7234,21.1013,18.5059,28.922,26.1663,24.7887,24.1045,23.4765,22.8626,22.2229,20.973,18.7698
6/19/2020,47.9675,38.5312,33.4921,30.7064,28.6505,25.5894,23.0223,21.1061,24.5505,45.0555,37.4503,33.2793,31.0693,28.7202,26.4188,24.2596,21.5446,22.404,42.6597,36.1356,32.4757,30.5562,28.5646,26.5784,24.716,21.8281,20.9584,39.5413,34.4138,31.6886,30.245,28.6514,27.1263,25.6045,22.6831,19.2348,34.7775,30.867,28.84,27.7986,26.2229,24.7875,23.713,21.6887,18.2285,31.417,28.3072,26.7713,25.9863,24.7538,23.6472,22.8454,21.2872,18.6348,29.5028,26.8598,25.5031,24.8222,23.833,22.9459,22.3033,21.0511,19.08
6/22/2020,46.2978,36.4922,31.4459,28.627,25.9797,23.1692,20.9546,20.0962,23.8824,42.6696,35.085,30.9071,28.6985,26.509,24.2737,22.3906,20.203,21.7782,40.4411,33.9393,30.4273,28.4648,26.6588,24.7268,22.9103,20.3184,20.2452,37.7532,32.6985,29.9335,28.5053,27.1557,25.6871,24.1851,21.322,18.405,33.191,29.2898,27.2243,26.1598,25.1947,24.128,23.0412,20.931,17.7358,30.2895,27.1693,25.5619,24.73,24.031,23.2552,22.4356,20.8398,18.2372,28.8256,26.013,24.6023,23.9025,23.3211,22.6811,22.0126,20.7378,18.571
6/23/2020,46.2856,36.5217,31.4261,28.6114,25.6692,22.7515,20.6236,19.888,24.2847,42.2774,34.8719,30.6573,28.5025,26.1857,23.7748,21.8252,19.8387,21.6153,40.2145,33.7835,30.2517,28.3931,26.3954,24.3774,22.5635,19.9313,20.041,37.4012,32.4551,29.7399,28.3196,26.8455,25.3085,23.7915,20.9175,18.135,32.9567,29.097,27.0341,25.9712,24.896,23.8226,22.733,20.5863,17.4119,30.2842,27.1728,25.5658,24.7449,23.8893,22.9734,22.1551,20.5782,17.9806,28.9467,26.037,24.6206,23.9193,23.188,22.4111,21.7577,20.5826,18.3158
6/24/2020,47.7233,38.6522,34.0801,31.5083,29.1181,26.379,23.4646,21.1628,25.1568,43.8185,36.8312,32.9497,30.8153,28.7011,26.4163,24.1814,21.1144,22.3269,41.7518,35.685,32.356,30.56,28.6781,26.6469,24.7142,21.5071,20.7284,38.6864,33.9548,31.3487,29.9673,28.5235,27.1956,25.6506,22.5802,18.9232,34.0229,30.24,28.2451,27.2037,26.1577,25.2894,24.1558,21.9133,18.2723,31.0743,28.0306,26.4641,25.6518,24.8374,24.1867,23.3611,21.7013,18.828,29.5955,26.8328,25.4349,24.7335,24.0481,23.4697,22.7921,21.548,19.0925
6/25/2020,46.2546,36.8047,32.0318,29.3828,26.4503,24.0694,21.6162,20.763,25.0219,42.0768,35.014,31.1049,29.0031,26.701,24.7541,22.6201,20.3094,22.2011,40.228,34.147,30.8073,28.9959,27.1074,25.2218,23.3196,20.4811,20.5028,37.5128,32.8158,30.2207,28.8345,27.4263,26.1092,24.5687,21.5652,18.4187,33.282,29.5139,27.4816,26.4252,25.4136,24.5776,23.4621,21.2223,17.8032,30.6037,27.4354,25.8733,25.0534,24.2554,23.5647,22.7276,21.1082,18.3578,29.0082,26.1981,24.7908,24.091,23.4471,22.9994,22.3239,21.1254,18.6956
6/26/2020,47.6444,38.403,33.8934,31.3665,28.7167,26.4342,23.3621,21.0077,25.2315,43.7266,36.92,33.2239,31.1632,29.0774,27.0595,24.7846,21.4024,22.5763,41.742,35.8604,32.6808,30.9286,28.9659,27.1971,25.2361,21.8805,20.9394,38.7685,34.1848,31.6681,30.325,28.9963,27.6155,26.1008,23.0329,19.1223,34.1822,30.5347,28.5094,27.4654,26.5717,25.6557,24.6424,22.314,18.6261,31.2494,28.2187,26.6394,25.8288,25.1464,24.4669,23.635,21.9732,19.0529,29.6883,26.9144,25.5228,24.8199,24.2889,23.7734,23.0788,21.7211,19.2954
6/29/2020,45.4415,35.8752,31.3617,28.7889,25.9504,23.2359,20.6984,20.0539,24.9085,41.4777,34.5908,30.892,28.8193,26.602,24.3406,22.1785,19.6659,21.8543,39.7475,33.9025,30.6604,28.8803,27.0043,25.0454,23.0835,20.0445,20.0731,37.1716,32.5615,30.009,28.6427,27.2687,25.9555,24.4262,21.4105,18.2157,33.0087,29.2998,27.3115,26.2669,25.2474,24.3489,23.2153,20.9808,17.5483,30.3854,27.3818,25.8175,24.9827,24.1734,23.4899,22.6541,20.9934,18.2059,28.9389,26.221,24.8115,24.0986,23.4425,22.9238,22.2386,20.8952,18.5401
6/30/2020,44.0154,34.3168,29.7599,27.1033,24.3482,21.5802,19.7423,20.1176,24.9239,39.7415,32.9823,29.2118,27.0755,24.8392,22.593,20.6278,18.9818,21.6584,38.1891,32.5261,29.2246,27.3495,25.3868,23.315,21.398,18.8717,19.8099,36.1923,31.5092,28.8974,27.5003,26.0729,24.5613,23.016,20.1172,17.6008,32.4006,28.6407,26.5893,25.5181,24.3552,23.226,22.0897,19.8816,16.8236,29.8109,26.7182,25.1068,24.2691,23.4175,22.5856,21.7373,20.083,17.4051,28.4173,25.6699,24.2729,23.558,22.8247,22.1296,21.4402,20.0882,17.7607
7/1/2020,42.6417,33.1896,28.5916,25.9125,23.1477,20.6602,19.155,19.7086,23.8092,38.8443,32.0632,28.2403,26.103,23.9136,21.7717,19.9958,18.7351,21.1899,37.6879,31.8753,28.4924,26.6212,24.6421,22.6393,20.8277,18.6209,19.579,35.7481,31.0272,28.3924,26.9846,25.5877,24.0938,22.566,19.7164,17.4911,31.892,28.0647,25.9971,24.9143,23.8674,22.7738,21.642,19.4727,16.622,29.5186,26.3804,24.7476,23.9047,23.0712,22.2358,21.3976,19.7706,17.1911,28.1731,25.39,23.9793,23.2569,22.5375,21.8395,21.1539,19.8196,17.5609
7/2/2020,42.2558,32.1198,27.302,24.593,22.2135,19.6984,18.1216,18.5866,22.647,38.5775,31.5222,27.6016,25.4495,23.3553,21.2404,19.4697,18.2053,20.6704,37.3561,31.4333,28.0093,26.1197,24.1115,22.1397,20.3659,18.1986,19.2047,35.2254,30.497,27.8484,26.4387,25.3947,23.9762,22.4363,19.5958,17.3657,31.5191,27.7138,25.6507,24.569,23.4936,22.4301,21.3033,19.1544,16.3925,29.1469,25.9696,24.3212,23.4848,22.6863,21.9199,21.1516,19.4958,16.9751,27.7664,24.9877,23.5743,22.8705,22.2164,21.6106,20.9332,19.6344,17.437
7/3/2020,42.2558,32.1198,27.302,24.593,22.2135,19.6984,18.1216,18.5866,22.647,38.5775,31.5222,27.6016,25.4495,23.3553,21.2404,19.4697,18.2053,20.6704,37.3561,31.4333,28.0093,26.1197,24.1115,22.1397,20.3659,18.1986,19.2047,35.2254,30.497,27.8484,26.4387,25.3947,23.9762,22.4363,19.5958,17.3657,31.5191,27.7138,25.6507,24.569,23.4936,22.4301,21.3033,19.1544,16.3925,29.1469,25.9696,24.3212,23.4848,22.6863,21.9199,21.1516,19.4958,16.9751,27.7664,24.9877,23.5743,22.8705,22.2164,21.6106,20.9332,19.6344,17.437
7/6/2020,42.7055,32.9807,27.8901,25.0847,22.4182,20.2205,18.9664,19.48,23.3219,38.8372,31.6391,27.5319,25.3299,23.2036,21.2341,19.6637,18.6658,20.9195,37.5372,31.3372,27.7154,25.7794,23.8445,21.9783,20.3397,18.4537,19.4287,35.1742,30.3184,27.6047,26.1715,24.8032,23.4014,21.8912,19.2293,17.4726,31.3065,27.4369,25.3377,24.2488,23.1504,22.0644,20.9523,18.8853,16.3938,29.0345,25.8481,24.1784,23.3432,22.5151,21.7123,20.8867,19.3142,16.921,27.7453,24.9127,23.474,22.7544,22.0622,21.4077,20.7293,19.4291,17.2977
7/7/2020,44.036,34.617,29.7176,27.0384,24.2002,21.6103,19.7978,19.5676,22.9039,39.8817,32.8275,28.8668,26.7368,24.4324,22.2748,20.4287,18.8086,20.7319,38.5339,32.4429,28.9651,27.0365,25.0149,23.0028,21.1617,18.7761,19.3477,35.9729,31.2124,28.5657,27.1632,25.7149,24.2337,22.7113,19.8656,17.6151,31.8709,28.0338,25.9631,24.8882,23.7961,22.675,21.5528,19.4355,16.6688,29.4784,26.3251,24.6792,23.84,22.9847,22.1496,21.3246,19.7246,17.2043,28.1294,25.3197,23.9007,23.1777,22.4591,21.7662,21.0877,19.7714,17.5585
